latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-9.052,125.83212,345.2,0.39,0.44,2020-11-01,04:42,N,nominal,2.0NRT,304.7,3.7,D
-9.05175,125.8931,335.3,0.39,0.44,2020-11-01,04:42,N,nominal,2.0NRT,304.8,3,D
-9.29119,124.22125,344,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,300.3,21.8,D
-6.93172,139.51265,336.4,0.36,0.58,2020-11-01,04:42,N,nominal,2.0NRT,291.4,3.2,D
-9.07991,125.78049,335,0.39,0.44,2020-11-01,04:42,N,nominal,2.0NRT,303.7,5,D
-9.13452,125.65179,345.8,0.4,0.44,2020-11-01,04:42,N,nominal,2.0NRT,303.6,4.5,D
-9.20267,125.17695,340.3,0.43,0.46,2020-11-01,04:42,N,nominal,2.0NRT,301.6,4.8,D
-9.20221,125.18034,341,0.43,0.46,2020-11-01,04:42,N,nominal,2.0NRT,302.1,8.5,D
-9.29055,124.71815,342.6,0.46,0.47,2020-11-01,04:42,N,nominal,2.0NRT,305.6,6.9,D
-9.22373,125.30708,341.6,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,300.3,5.6,D
-9.31112,124.698,340.1,0.46,0.47,2020-11-01,04:42,N,nominal,2.0NRT,307.2,3.1,D
-9.22793,125.30769,332.9,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,301,2.6,D
-9.42183,124.22015,341,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,296.3,7.8,D
-9.36365,124.6415,337.4,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,306.8,3.8,D
-9.36178,124.65497,337.6,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,304.9,5,D
-9.28584,125.20025,330.7,0.43,0.46,2020-11-01,04:42,N,nominal,2.0NRT,299.1,1.4,D
-9.27069,125.33901,343.6,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,302.7,4.2,D
-9.12268,142.30621,332.3,0.51,0.66,2020-11-01,04:42,N,nominal,2.0NRT,290.8,7.8,D
-9.12086,142.31566,330.3,0.51,0.66,2020-11-01,04:42,N,nominal,2.0NRT,290.9,4.8,D
-9.11995,142.32039,331.7,0.51,0.66,2020-11-01,04:42,N,nominal,2.0NRT,290.7,4.8,D
-9.12608,142.32149,332.5,0.51,0.66,2020-11-01,04:42,N,nominal,2.0NRT,290.7,4.8,D
-11.39894,136.50758,342.3,0.39,0.44,2020-11-01,04:42,N,nominal,2.0NRT,302.1,6.9,D
-11.82835,135.89127,332.1,0.53,0.42,2020-11-01,04:42,N,nominal,2.0NRT,301.3,5.5,D
-11.83303,135.88707,348.2,0.53,0.42,2020-11-01,04:42,N,nominal,2.0NRT,302.1,11.7,D
-11.8322,135.89192,347.6,0.53,0.42,2020-11-01,04:42,N,nominal,2.0NRT,301.8,5.5,D
-10.70493,142.27513,330.7,0.47,0.64,2020-11-01,04:42,N,nominal,2.0NRT,295.6,5,D
-10.94654,142.26219,332.3,0.47,0.64,2020-11-01,04:42,N,nominal,2.0NRT,298.4,6.1,D
-10.95675,142.27307,333.9,0.47,0.64,2020-11-01,04:42,N,nominal,2.0NRT,298.5,5,D
-10.93934,142.43019,340,0.48,0.65,2020-11-01,04:42,N,nominal,2.0NRT,296.4,5.4,D
-10.95011,142.26038,341.2,0.47,0.64,2020-11-01,04:42,N,nominal,2.0NRT,298.5,6.7,D
-8.85892,140.80876,343,0.41,0.61,2020-11-01,04:42,N,nominal,2.0NRT,291.1,0.9,D
-9.03871,141.27818,355.3,0.44,0.62,2020-11-01,04:42,N,nominal,2.0NRT,295.3,9.8,D
-9.03796,141.28221,347.4,0.44,0.62,2020-11-01,04:42,N,nominal,2.0NRT,293.8,7,D
-9.04447,141.27921,341.9,0.44,0.62,2020-11-01,04:42,N,nominal,2.0NRT,296.3,6.1,D
-9.04372,141.28325,339,0.44,0.62,2020-11-01,04:42,N,nominal,2.0NRT,295.7,5.9,D
-9.04297,141.28729,335.1,0.44,0.62,2020-11-01,04:42,N,nominal,2.0NRT,293.6,5.9,D
-9.11747,142.3051,329.8,0.51,0.66,2020-11-01,04:42,N,nominal,2.0NRT,290.4,10,D
-9.12184,142.3157,334.6,0.51,0.66,2020-11-01,04:42,N,nominal,2.0NRT,291.4,5,D
-9.12096,142.32045,335.5,0.51,0.66,2020-11-01,04:42,N,nominal,2.0NRT,290.4,5,D
-9.12709,142.32156,332.7,0.51,0.66,2020-11-01,04:42,N,nominal,2.0NRT,290.6,4.7,D
-8.95554,126.0751,330.5,0.56,0.43,2020-11-01,04:42,N,low,2.0NRT,304.7,5.5,D
-8.10452,117.90018,356.1,0.64,0.72,2020-11-01,04:42,N,low,2.0NRT,278.4,11.6,D
-8.10372,117.90654,335.5,0.64,0.72,2020-11-01,04:42,N,nominal,2.0NRT,278.4,11.6,D
-8.32368,118.65797,328.3,0.57,0.69,2020-11-01,04:42,N,nominal,2.0NRT,282.3,3.3,D
-8.81853,117.95401,326.8,0.65,0.73,2020-11-01,04:42,N,nominal,2.0NRT,280.4,6.3,D
-8.82526,117.95526,330.1,0.65,0.73,2020-11-01,04:42,N,nominal,2.0NRT,283.6,8.4,D
-8.82096,117.95039,330.4,0.65,0.73,2020-11-01,04:42,N,nominal,2.0NRT,284.1,5.8,D
-8.82026,117.95641,327.8,0.65,0.73,2020-11-01,04:42,N,nominal,2.0NRT,282.5,5.8,D
-7.85883,125.82386,351.5,0.57,0.43,2020-11-01,04:42,N,nominal,2.0NRT,311.7,38.2,D
-7.85811,125.82903,346.5,0.57,0.43,2020-11-01,04:42,N,nominal,2.0NRT,309.8,38.2,D
-7.87151,125.82053,348.1,0.57,0.43,2020-11-01,04:42,N,nominal,2.0NRT,304.9,12.9,D
-7.87549,125.8211,356.3,0.57,0.43,2020-11-01,04:42,N,nominal,2.0NRT,308.9,11.2,D
-7.87948,125.82165,341.8,0.57,0.43,2020-11-01,04:42,N,nominal,2.0NRT,307.8,11.2,D
-7.88593,125.83347,348.1,0.57,0.43,2020-11-01,04:42,N,nominal,2.0NRT,307.9,11.8,D
-7.89221,125.81799,334.7,0.57,0.43,2020-11-01,04:42,N,low,2.0NRT,300.1,9.6,D
-7.8962,125.81854,334.5,0.57,0.43,2020-11-01,04:42,N,low,2.0NRT,304,9.6,D
-7.01497,131.96066,335.2,0.4,0.37,2020-11-01,04:42,N,nominal,2.0NRT,299.1,3.5,D
-8.13013,124.57932,341.5,0.46,0.47,2020-11-01,04:42,N,nominal,2.0NRT,300.1,7.4,D
-8.129,124.58755,342.5,0.45,0.47,2020-11-01,04:42,N,nominal,2.0NRT,300.3,6.6,D
-5.31991,142.32401,327.4,0.59,0.7,2020-11-01,04:42,N,nominal,2.0NRT,288.9,4.2,D
-7.11662,131.88704,343.8,0.4,0.37,2020-11-01,04:42,N,nominal,2.0NRT,299.5,5.6,D
-7.24811,131.62427,340.6,0.39,0.37,2020-11-01,04:42,N,nominal,2.0NRT,301.3,6.8,D
-8.23386,124.95424,335,0.43,0.46,2020-11-01,04:42,N,low,2.0NRT,306.5,3.7,D
-7.25092,131.62837,334.5,0.39,0.37,2020-11-01,04:42,N,nominal,2.0NRT,298.9,4.9,D
-7.22142,131.97813,336.7,0.4,0.37,2020-11-01,04:42,N,nominal,2.0NRT,301.2,27.3,D
-8.36306,124.24273,337.5,0.48,0.48,2020-11-01,04:42,N,nominal,2.0NRT,302.5,5.2,D
-8.40847,124.40749,339.7,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,298.1,4.5,D
-8.37524,124.64653,336.1,0.45,0.47,2020-11-01,04:42,N,nominal,2.0NRT,300.5,5.5,D
-8.33876,124.90796,339.7,0.44,0.46,2020-11-01,04:42,N,nominal,2.0NRT,300.7,5.1,D
-8.38411,124.61463,349.3,0.46,0.47,2020-11-01,04:42,N,nominal,2.0NRT,301.4,13.7,D
-8.04562,127.17928,334.7,0.48,0.4,2020-11-01,04:42,N,nominal,2.0NRT,306.7,5.4,D
-8.04834,127.1786,331.9,0.48,0.4,2020-11-01,04:42,N,low,2.0NRT,305.8,5,D
-8.70433,122.49507,328.7,0.32,0.55,2020-11-01,04:42,N,nominal,2.0NRT,292.8,2,D
-7.43183,131.70157,336.7,0.39,0.37,2020-11-01,04:42,N,nominal,2.0NRT,295.6,2.3,D
-6.34867,139.25241,330.5,0.36,0.57,2020-11-01,04:42,N,nominal,2.0NRT,291.3,1.5,D
-7.66869,131.08322,331.6,0.39,0.36,2020-11-01,04:42,N,low,2.0NRT,303.7,3.1,D
-7.66815,131.08673,343.7,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,303.6,4.6,D
-7.67148,131.08723,331.6,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,300.8,4.6,D
-7.91371,129.86252,330.6,0.39,0.36,2020-11-01,04:42,N,low,2.0NRT,302.2,3.3,D
-7.92919,129.85043,342.9,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,301.9,4.9,D
-8.59188,125.37236,340.6,0.41,0.45,2020-11-01,04:42,N,nominal,2.0NRT,298.6,3.7,D
-8.59141,125.37575,340.5,0.41,0.45,2020-11-01,04:42,N,nominal,2.0NRT,298.2,5.4,D
-8.5196,125.91544,330.5,0.57,0.43,2020-11-01,04:42,N,low,2.0NRT,301.9,4.1,D
-8.60941,125.30781,337.3,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,299.1,2.4,D
-8.5237,125.91526,338.3,0.57,0.43,2020-11-01,04:42,N,low,2.0NRT,304.4,5.3,D
-8.62444,125.29161,344.5,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,302.1,18.7,D
-8.63153,125.30158,343.3,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,296.4,4.3,D
-8.64791,125.21603,335.3,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,296.2,1.2,D
-8.21301,128.21915,344,0.43,0.38,2020-11-01,04:42,N,nominal,2.0NRT,307.3,8.2,D
-8.38552,127.06768,330.5,0.49,0.4,2020-11-01,04:42,N,low,2.0NRT,302.5,2.3,D
-8.38301,127.06606,331.3,0.49,0.4,2020-11-01,04:42,N,nominal,2.0NRT,303.2,2.4,D
-8.6323,125.30205,334.7,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,296,3.9,D
-8.6481,125.21625,332.6,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,296.2,4.7,D
-8.65344,125.27149,343.1,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,296.9,6.4,D
-8.62224,125.83184,333.6,0.39,0.44,2020-11-01,04:42,N,nominal,2.0NRT,303,2.5,D
-8.48682,126.84541,332.6,0.5,0.41,2020-11-01,04:42,N,nominal,2.0NRT,301.7,1.1,D
-7.8569,131.28949,338.3,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,302.5,11.6,D
-8.4925,127.04529,340.3,0.49,0.4,2020-11-01,04:42,N,nominal,2.0NRT,311.2,8.9,D
-8.49801,127.05974,340.3,0.49,0.4,2020-11-01,04:42,N,low,2.0NRT,308.5,12.6,D
-8.49392,127.04415,339,0.49,0.4,2020-11-01,04:42,N,nominal,2.0NRT,311.4,8.4,D
-8.49952,127.05863,344.3,0.49,0.4,2020-11-01,04:42,N,low,2.0NRT,311.4,11.2,D
-7.90308,131.272,347.2,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,302.8,8.8,D
-7.90996,131.31624,346.2,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,299.4,13,D
-7.91222,131.32376,336.7,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,300.1,4.3,D
-7.92211,131.30376,335.7,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,302.7,2.4,D
-8.58245,126.93153,330,0.5,0.41,2020-11-01,04:42,N,low,2.0NRT,304.7,3.5,D
-7.94846,131.24301,331.4,0.39,0.36,2020-11-01,04:42,N,low,2.0NRT,306,8.1,D
-7.96892,131.13132,343.4,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,300,3.7,D
-8.77476,125.68931,330.4,0.4,0.44,2020-11-01,04:42,N,nominal,2.0NRT,297.5,1.3,D
-8.70979,126.26077,335.5,0.55,0.42,2020-11-01,04:42,N,nominal,2.0NRT,302.1,5.2,D
-8.68427,126.43848,342,0.53,0.42,2020-11-01,04:42,N,low,2.0NRT,303.1,7.6,D
-7.98943,131.13086,340.6,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,301,3.5,D
-8.77012,125.86726,341.2,0.39,0.44,2020-11-01,04:42,N,nominal,2.0NRT,298.5,6.4,D
-8.76962,125.87081,338.6,0.39,0.44,2020-11-01,04:42,N,nominal,2.0NRT,297.5,6.4,D
-8.74316,126.05589,337.8,0.56,0.43,2020-11-01,04:42,N,nominal,2.0NRT,302.7,59.9,D
-7.99276,131.13138,339.5,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,302.9,4.3,D
-8.68499,126.43678,333.8,0.53,0.42,2020-11-01,04:42,N,nominal,2.0NRT,303.8,6.5,D
-8.68437,126.44122,341.7,0.53,0.42,2020-11-01,04:42,N,nominal,2.0NRT,303.6,4.8,D
-8.68826,126.44168,332.9,0.53,0.42,2020-11-01,04:42,N,low,2.0NRT,304.6,4.8,D
-7.98127,131.31004,335.8,0.39,0.36,2020-11-01,04:42,N,nominal,2.0NRT,305.8,3.3,D
-8.77055,125.8681,345,0.39,0.44,2020-11-01,04:42,N,nominal,2.0NRT,299.1,10.9,D
-8.74462,126.05867,332.3,0.56,0.43,2020-11-01,04:42,N,low,2.0NRT,299.6,48.4,D
-8.77969,125.86107,338.2,0.39,0.44,2020-11-01,04:42,N,nominal,2.0NRT,301.3,5.4,D
-8.69585,126.5012,335.7,0.53,0.42,2020-11-01,04:42,N,nominal,2.0NRT,305.3,7,D
-8.66012,126.78668,333.1,0.51,0.41,2020-11-01,04:42,N,low,2.0NRT,303.1,4.8,D
-8.65943,126.79167,336.5,0.51,0.41,2020-11-01,04:42,N,nominal,2.0NRT,303.4,4.8,D
-8.6625,126.79748,333.5,0.51,0.41,2020-11-01,04:42,N,low,2.0NRT,303.1,4.2,D
-8.66418,126.89557,335.2,0.5,0.41,2020-11-01,04:42,N,nominal,2.0NRT,302.1,7.3,D
-9.57923,120.06953,329.7,0.48,0.65,2020-11-01,04:42,N,nominal,2.0NRT,287,2.7,D
-8.70176,126.73886,342.3,0.51,0.41,2020-11-01,04:42,N,nominal,2.0NRT,305.2,23.1,D
-8.70557,126.7394,330.1,0.51,0.41,2020-11-01,04:42,N,nominal,2.0NRT,304,3.4,D
-8.78938,126.25853,335,0.55,0.43,2020-11-01,04:42,N,nominal,2.0NRT,303.7,6.7,D
-8.84699,125.93688,341,0.38,0.43,2020-11-01,04:42,N,low,2.0NRT,300.4,33,D
-8.851,125.93748,331.9,0.38,0.43,2020-11-01,04:42,N,low,2.0NRT,300.2,6.5,D
-8.79625,126.35079,331.3,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,305.9,7.9,D
-8.80757,126.32739,330.8,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,305.1,8.5,D
-8.80481,126.34668,336.4,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,304.3,7.8,D
-8.80339,126.35659,337,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,303,8.1,D
-8.81078,126.33282,346,0.54,0.42,2020-11-01,04:42,N,nominal,2.0NRT,306.3,10.1,D
-8.81008,126.33772,344.6,0.54,0.42,2020-11-01,04:42,N,nominal,2.0NRT,304.1,5,D
-8.80939,126.34254,331.4,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,304.1,5,D
-8.90774,125.68336,340.1,0.4,0.44,2020-11-01,04:42,N,nominal,2.0NRT,300.4,5.5,D
-8.81399,126.33828,340,0.54,0.42,2020-11-01,04:42,N,nominal,2.0NRT,304.2,5,D
-8.81328,126.34319,331.4,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,304.3,5,D
-8.81582,126.35327,341.4,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,304.8,6.3,D
-8.83054,126.27887,330.9,0.55,0.42,2020-11-01,04:42,N,low,2.0NRT,303.2,5.9,D
-8.8197,126.35399,339.5,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,305.6,6.3,D
-8.80806,126.32417,331.9,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,304.3,4.7,D
-8.80474,126.34854,333.8,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,303.5,3.9,D
-8.8034,126.35831,338.1,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,303.9,7.3,D
-8.84154,126.10772,333.7,0.56,0.43,2020-11-01,04:42,N,nominal,2.0NRT,304.4,5,D
-8.8113,126.32969,338.5,0.54,0.42,2020-11-01,04:42,N,low,2.0NRT,306.1,4.7,D
-9.36288,124.6405,332.8,0.47,0.48,2020-11-01,04:42,N,low,2.0NRT,306,1.4,D
-9.27072,125.33904,341,0.42,0.45,2020-11-01,04:42,N,nominal,2.0NRT,302,4.5,D
-9.42183,124.2231,333.8,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,297,7.2,D
-9.3366,124.90791,332,0.45,0.47,2020-11-01,04:42,N,low,2.0NRT,306.8,2.7,D
-9.34143,125.00358,336.7,0.44,0.46,2020-11-01,04:42,N,nominal,2.0NRT,304.3,2.9,D
-9.44373,124.40552,345.1,0.49,0.48,2020-11-01,04:42,N,nominal,2.0NRT,313,8.1,D
-9.37168,124.94183,342.3,0.45,0.47,2020-11-01,04:42,N,nominal,2.0NRT,304.8,2.7,D
-9.41402,124.72708,334.2,0.46,0.47,2020-11-01,04:42,N,low,2.0NRT,305.6,8.3,D
-9.41578,124.81235,339.5,0.46,0.47,2020-11-01,04:42,N,low,2.0NRT,311.7,4.4,D
-9.48801,124.31467,341.2,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,305.3,5.2,D
-9.52481,124.28101,335,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,298.8,4.3,D
-9.5259,124.28312,336.5,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,297.2,2.4,D
-9.4906,124.72363,333.6,0.47,0.47,2020-11-01,04:42,N,nominal,2.0NRT,302.8,11,D
-9.49002,124.728,342.5,0.47,0.47,2020-11-01,04:42,N,nominal,2.0NRT,305,17.1,D
-7.18057,139.55872,335.6,0.36,0.57,2020-11-01,04:42,N,nominal,2.0NRT,292.6,3.7,D
-7.18587,139.55965,342.9,0.36,0.57,2020-11-01,04:42,N,nominal,2.0NRT,293.7,4.1,D
-9.51555,124.67101,339.8,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,305.5,4.4,D
-9.51498,124.67529,342.6,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,305,4.4,D
-9.51941,124.67569,334.4,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,303.6,3,D
-9.51883,124.68005,336.9,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,304.4,4.9,D
-9.53715,124.67726,345.1,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,302.5,24.7,D
-9.56042,124.60548,332.7,0.47,0.48,2020-11-01,04:42,N,low,2.0NRT,305.5,3.2,D
-7.42442,138.52231,332.4,0.61,0.53,2020-11-01,04:42,N,nominal,2.0NRT,296.6,4.2,D
-7.50396,138.2009,332.6,0.58,0.52,2020-11-01,04:42,N,nominal,2.0NRT,301,4.4,D
-7.50184,138.20401,336.9,0.58,0.52,2020-11-01,04:42,N,nominal,2.0NRT,301.7,5,D
-9.59792,124.61802,343.6,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,300.4,6.2,D
-9.58117,124.7791,338.3,0.46,0.47,2020-11-01,04:42,N,nominal,2.0NRT,286.9,2.2,D
-9.64242,124.38361,352.2,0.49,0.49,2020-11-01,04:42,N,nominal,2.0NRT,305.1,11.6,D
-7.53282,138.22557,367,0.58,0.52,2020-11-01,04:42,N,high,2.0NRT,303,30.1,D
-9.68632,124.15575,345.5,0.51,0.49,2020-11-01,04:42,N,nominal,2.0NRT,303.5,5.2,D
-9.60122,124.79597,335.1,0.46,0.47,2020-11-01,04:42,N,nominal,2.0NRT,284.5,3,D
-7.53765,138.22638,348.2,0.58,0.52,2020-11-01,04:42,N,nominal,2.0NRT,303.9,18.6,D
-9.69754,124.14138,357.5,0.51,0.49,2020-11-01,04:42,N,nominal,2.0NRT,306,17.5,D
-9.61522,124.75812,330.5,0.46,0.47,2020-11-01,04:42,N,nominal,2.0NRT,285.8,2.1,D
-9.66731,124.76937,335.4,0.46,0.47,2020-11-01,04:42,N,nominal,2.0NRT,283.9,2.3,D
-9.74383,124.31369,330.6,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,302.8,4.8,D
-9.74324,124.31798,340.4,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,303.6,4.8,D
-9.66915,124.75674,330.5,0.47,0.47,2020-11-01,04:42,N,nominal,2.0NRT,283.2,1.3,D
-9.66761,124.76847,331.7,0.47,0.47,2020-11-01,04:42,N,nominal,2.0NRT,284.1,2.5,D
-9.74467,124.31667,349.3,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,304.1,8.6,D
-9.73078,124.69741,340.5,0.47,0.48,2020-11-01,04:42,N,nominal,2.0NRT,287.3,16,D
-9.87828,124.01386,330.1,0.52,0.5,2020-11-01,04:42,N,low,2.0NRT,301.3,3.7,D
-9.82518,124.50269,342.1,0.49,0.48,2020-11-01,04:42,N,nominal,2.0NRT,302.9,6.1,D
-7.51959,139.31462,331.8,0.34,0.56,2020-11-01,04:42,N,nominal,2.0NRT,295.9,3.6,D
-9.82707,124.50198,342.1,0.49,0.48,2020-11-01,04:42,N,nominal,2.0NRT,302.5,4.3,D
-9.83599,124.4687,332.1,0.49,0.49,2020-11-01,04:42,N,nominal,2.0NRT,304.5,1.6,D
-9.83537,124.50826,332.6,0.49,0.48,2020-11-01,04:42,N,nominal,2.0NRT,300.2,3.3,D
-9.85206,124.51992,342.9,0.49,0.48,2020-11-01,04:42,N,nominal,2.0NRT,301.9,9.2,D
-7.62349,138.96797,354.9,0.32,0.55,2020-11-01,04:42,N,nominal,2.0NRT,295.7,7.2,D
-7.62401,138.965,367,0.32,0.55,2020-11-01,04:42,N,high,2.0NRT,296.1,7.2,D
-9.86637,124.48087,347.4,0.49,0.48,2020-11-01,04:42,N,nominal,2.0NRT,304.2,7.4,D
-9.86655,124.54781,350.7,0.48,0.48,2020-11-01,04:42,N,nominal,2.0NRT,299.8,8.1,D
-9.91345,124.26592,336.4,0.51,0.49,2020-11-01,04:42,N,nominal,2.0NRT,305.6,3.2,D
-7.67751,138.83687,330.2,0.63,0.54,2020-11-01,04:42,N,nominal,2.0NRT,297.7,6.5,D
-7.68153,138.84352,335.9,0.63,0.54,2020-11-01,04:42,N,nominal,2.0NRT,297.1,8.1,D
-9.91729,124.30636,346.1,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,307.2,7.2,D
-9.92571,124.27826,342.8,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,305.1,8.6,D
-9.92183,124.30698,351.4,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,309.6,7.2,D
-9.93024,124.27902,339.6,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,306.5,4.5,D
-9.92462,124.32062,334.8,0.5,0.49,2020-11-01,04:42,N,low,2.0NRT,309.6,4.5,D
-9.92994,124.34953,344.5,0.5,0.49,2020-11-01,04:42,N,nominal,2.0NRT,310.6,10.8,D
-7.88974,137.912,336.2,0.54,0.51,2020-11-01,04:42,N,nominal,2.0NRT,304,7.9,D
-7.89172,137.91046,336.7,0.54,0.51,2020-11-01,04:42,N,nominal,2.0NRT,305.7,5.6,D
-10.01716,123.93519,334.1,0.53,0.5,2020-11-01,04:42,N,nominal,2.0NRT,300,5.7,D
-9.94779,124.50376,341.9,0.49,0.48,2020-11-01,04:42,N,nominal,2.0NRT,298.4,9.2,D
-7.90111,137.91206,367,0.54,0.51,2020-11-01,04:42,N,high,2.0NRT,304.6,16.7,D
-7.9058,137.91286,338.5,0.54,0.51,2020-11-01,04:42,N,nominal,2.0NRT,304,5.9,D
-7.90705,137.93353,332.3,0.55,0.51,2020-11-01,04:42,N,nominal,2.0NRT,301.2,2.8,D
-7.90358,137.95348,342.1,0.55,0.51,2020-11-01,04:42,N,nominal,2.0NRT,300,4.3,D
-7.82611,138.42708,347.2,0.59,0.53,2020-11-01,04:42,N,nominal,2.0NRT,299.7,9.5,D
-7.83379,138.41173,351.1,0.59,0.53,2020-11-01,04:42,N,nominal,2.0NRT,303.7,84.5,D
-7.83098,138.4279,341.8,0.59,0.53,2020-11-01,04:42,N,nominal,2.0NRT,300.6,9.5,D
-7.83003,138.43329,367,0.59,0.53,2020-11-01,04:42,N,high,2.0NRT,300.6,9.5,D
-7.91857,137.95087,338.4,0.55,0.51,2020-11-01,04:42,N,nominal,2.0NRT,300.1,9.6,D
-7.83865,138.41255,337,0.59,0.53,2020-11-01,04:42,N,nominal,2.0NRT,301.2,4.6,D
-7.8349,138.43413,343.9,0.59,0.53,2020-11-01,04:42,N,nominal,2.0NRT,302.2,40.2,D
-7.83396,138.43953,342,0.59,0.53,2020-11-01,04:42,N,nominal,2.0NRT,300.8,10.6,D
