@relation testcase-model_predicted

@attribute latitude numeric
@attribute longitude numeric
@attribute brightness numeric
@attribute scan numeric
@attribute track numeric
@attribute confidence {20,42,49,33,53,52,35,44,17,60,15,36,62,57,63,64,58,61,59,69,70,72,73,78,79,85,18,50,31,32,0,23,43,48,41,46,39,66,55,54,19,38,65,22,51,47,67,71,45,26,68,76,24,75,74,77,80,82,84,81,83,86,88,89,91,93,96,100}
@attribute bright_t31 numeric
@attribute frp numeric

@data
14.66502,98.44168,313,0.56,0.51,50,292.3,1.4
15.1226,98.65957,313,0.4,0.44,50,292.6,1
14.66852,98.43162,313,0.39,0.44,50,292.8,1.9
12.50201,99.7563,313.1,0.52,0.5,50,286.5,2.7
19.39771,98.34729,313.1,0.33,0.55,50,288.2,1.1
18.98907,98.38342,313.1,0.32,0.55,50,290.5,1.2
18.98907,98.38342,313.1,0.32,0.55,50,290.5,1.3
14.58999,98.651,313.1,0.54,0.51,50,294.3,3.7
14.58999,98.651,313.1,0.54,0.51,50,294.3,3.8
17.57938,98.18536,313.2,0.63,0.54,50,292.3,4.7
15.75401,102.24346,313.2,0.5,0.41,50,293.6,2
19.55984,98.42561,313.3,0.5,0.41,50,290.7,1.1
15.65801,98.67015,313.3,0.39,0.44,50,293.6,2.4
17.74989,97.89765,313.3,0.5,0.41,50,295.2,1.7
12.557,102.086,313.4,1,1,33,285.9,6.4
14.89161,98.28688,313.4,0.58,0.52,50,292.1,1.4
18.73964,99.86765,313.4,0.41,0.45,50,293.2,1.5
15.43082,99.09511,313.5,0.52,0.5,50,292,2.3
15.43082,99.09511,313.5,0.52,0.5,50,292,2.4
17.92389,98.07835,313.5,0.33,0.55,50,292.9,1.1
9.33819,99.17508,313.6,0.42,0.45,50,285.2,1.8
16.11635,101.47848,313.6,0.58,0.52,50,289.8,1.8
15.03979,98.60724,313.6,0.4,0.44,50,294.2,1.2
15.92549,98.71615,313.7,0.39,0.44,50,291.4,1.2
17.9235,98.08204,313.9,0.33,0.55,50,292.9,1.7
17.9235,98.08204,313.9,0.33,0.55,50,292.9,1.8
14.63193,101.07922,313.9,0.57,0.43,50,293.9,3.9
14.63193,101.07922,313.9,0.57,0.43,50,293.9,4
17.98628,100.10595,314,0.44,0.46,50,293,2
19.45175,98.314,314.1,0.49,0.41,50,292.1,1.5
15.43337,99.09534,314.1,0.42,0.45,50,292.6,1.8
15.68836,98.55643,314.1,0.57,0.52,50,292.8,1.8
17.78231,97.98653,314.1,0.5,0.41,50,293.3,1.8
15.37471,98.45164,314.1,0.38,0.43,50,294.1,1.4
15.48405,102.80911,314.2,0.37,0.58,50,290.1,0.9
14.85535,98.76866,314.2,0.41,0.45,50,291.1,1.4
14.2224,100.45103,314.2,0.54,0.51,50,292.2,2.4
15.12072,98.6698,314.2,0.4,0.44,50,292.3,1.6
15.79982,98.9926,314.3,0.41,0.45,50,289.7,2
13.83011,101.61204,314.3,0.52,0.41,50,292,1
15.81674,98.60037,314.3,0.39,0.44,50,293.1,1.5
17.89968,97.75911,314.3,0.34,0.56,50,294.8,1
18.95066,98.21133,314.4,0.5,0.41,50,291.3,1.6
17.37449,98.2001,314.4,0.63,0.54,50,292.4,3
15.73774,98.63152,314.4,0.56,0.52,50,292.7,1.9
17.58096,99.46136,314.4,0.41,0.45,50,294,3
18.17899,98.51794,314.4,0.61,0.54,50,294.6,2.2
14.458,98.548,314.4,1.2,1.1,36,300.5,7.1
18.10094,98.08776,314.5,0.33,0.55,50,291.6,1.1
16.11736,98.9528,314.6,0.4,0.44,50,291.9,1.6
14.56729,100.76569,314.6,0.39,0.44,50,294.2,3.7
15.38069,98.89969,314.7,0.41,0.45,50,292.8,1.8
15.22549,98.64877,314.8,0.4,0.44,50,293.2,1.5
18.4992,97.7216,314.8,0.48,0.4,50,293.7,1.1
17.81499,97.80261,314.8,0.49,0.4,50,294.3,1.6
19.21846,98.64668,314.9,0.62,0.54,50,291.3,3.1
19.21846,98.64668,314.9,0.62,0.54,50,291.3,3.2
9.01126,98.86913,315,0.52,0.5,50,291.6,1.9
18.88926,98.57487,315,0.52,0.41,50,293.2,1.3
17.62156,98.23096,315,0.52,0.41,50,293.4,2.5
15.15924,98.6407,315,0.4,0.44,50,293.6,3.9
15.0896,98.60692,315.1,0.4,0.44,50,293.5,1.3
19.5608,101.07472,315.2,0.44,0.46,50,291.4,1.3
14.02982,99.17106,315.2,0.45,0.47,50,292.1,3.2
14.391,98.577,315.2,1.2,1.1,18,298.5,7.8
15.122,98.658,315.2,1.2,1.1,35,299.5,8.9
20.03979,99.45186,315.3,0.56,0.43,50,291.3,2.4
15.64923,103.98249,315.3,0.42,0.38,50,292.2,1.1
15.64923,103.98249,315.3,0.42,0.38,50,292.2,1.2
14.6009,98.71457,315.3,0.41,0.45,50,293.6,1.3
14.07157,100.76669,315.4,0.39,0.44,50,293.3,2.6
14.07157,100.76669,315.4,0.39,0.44,50,293.3,2.7
17.37033,98.197,315.4,0.52,0.42,50,293.4,1.8
15.81338,98.59632,315.4,0.39,0.44,50,293.7,1.6
18.17834,98.51776,315.4,0.61,0.54,50,294.4,2.3
17.91542,97.75966,315.4,0.34,0.56,50,294.9,2
14.486,98.533,315.4,1.2,1.1,50,299.9,7.9
15.262,98.526,315.5,1.2,1.1,31,300.5,7.9
15.1628,98.66695,315.6,0.4,0.44,50,292.4,2.2
14.72703,98.40897,315.6,0.56,0.52,50,294,3.2
14.558,98.469,315.6,1.2,1.1,32,298.7,11.3
15.91298,99.1048,315.7,0.52,0.5,50,289.8,2
15.28923,99.00813,315.7,0.42,0.45,50,292.7,1.5
14.664,98.432,315.7,1.2,1.1,36,300.7,9.9
19.48064,101.0568,315.8,0.47,0.48,50,289.4,4.4
15.28588,98.5117,315.8,0.56,0.52,50,293.9,3.3
15.28588,98.5117,315.8,0.56,0.52,50,293.9,3.4
14.72787,98.40931,315.8,0.39,0.44,50,294.7,1.5
15.67827,98.55984,315.9,0.39,0.44,50,293.9,1.5
11.048,99.491,315.9,1.8,1.3,0,294.1,10.9
18.47499,97.75272,315.9,0.48,0.4,50,295,1.8
13.91611,100.72214,316.1,0.39,0.44,50,293.4,3
13.73393,102.12775,316.2,0.36,0.57,50,289.6,1.4
19.19538,98.62519,316.2,0.62,0.54,50,290.8,3.3
19.19538,98.62519,316.2,0.62,0.54,50,290.8,3.4
15.636,98.684,316.2,1.2,1.1,23,302.2,7.4
14.22336,100.4484,316.3,0.54,0.51,50,292.2,2.4
15.556,98.693,316.3,1.2,1.1,53,301.4,9.4
18.98043,98.17227,316.4,0.49,0.41,50,288.3,1.4
17.56917,98.17619,316.4,0.63,0.54,50,293.1,2.7
15.73092,98.63131,316.4,0.39,0.44,50,293.2,2
17.78406,97.98658,316.4,0.33,0.55,50,293.9,1.3
17.78406,97.98658,316.4,0.33,0.55,50,293.9,1.4
15.26397,98.52875,316.4,0.39,0.44,50,293.9,1.7
17.74887,97.89594,316.4,0.5,0.41,50,295.6,1.7
17.56917,98.17619,316.5,0.63,0.54,50,293.1,2.7
14.27,105.067,316.6,1,1,59,285.7,10.6
19.20905,98.63843,316.6,0.62,0.54,50,291.2,2.8
19.20905,98.63843,316.6,0.62,0.54,50,291.2,2.9
14.64699,101.03851,316.7,0.57,0.43,50,294.5,4.1
15.18009,98.61706,316.8,0.4,0.44,50,293.8,1.4
15.03635,98.60336,316.8,0.4,0.44,50,295.2,1.3
11.182,99.426,316.8,1.2,1.1,43,298.1,7.8
11.052,99.485,316.9,1.8,1.3,48,294.9,15.5
17.0738,98.62263,317,0.56,0.43,50,292.8,2.4
17.63185,98.02607,317,0.32,0.55,50,293.4,0.7
19.517,99.298,317,2.4,1.5,60,297,31.6
17.7825,97.95456,317.1,0.33,0.55,50,293.4,1.7
17.883,103.649,317.1,1.2,1.1,58,297.9,6.6
19.048,98.208,317.2,1.1,1.1,41,301,8.3
19.109,98.191,317.2,1.1,1.1,42,301.8,9.5
18.9889,98.37206,317.3,0.5,0.41,50,290.7,2
13.8277,101.60954,317.3,0.52,0.41,50,292,3.4
18.58558,98.52943,317.3,0.52,0.42,50,292.6,2.7
15.94654,98.97038,317.4,0.4,0.45,50,291.8,2.2
13.8277,101.60954,317.4,0.52,0.41,50,292,3.3
15.38128,98.8964,317.4,0.41,0.45,50,292.4,2.6
13.99557,100.62535,317.4,0.4,0.44,50,295.4,3.1
18.98,98.174,317.6,1.1,1.1,49,296.9,13
15.31904,103.34938,317.7,0.4,0.6,50,289.5,1.6
15.74803,98.60461,317.7,0.39,0.44,50,294,2.5
19.48429,101.06361,317.8,0.44,0.46,50,289.6,1.3
17.78282,97.95178,317.8,0.33,0.55,50,293.4,2.2
18.7682,98.81595,317.8,0.54,0.42,50,293.5,2.1
15.74381,98.78076,317.9,0.55,0.51,50,292.8,3.5
15.74381,98.78076,317.9,0.55,0.51,50,292.8,3.6
19.013,98.635,318.1,1.1,1,48,302.2,9.1
17.15173,98.46659,318.4,0.6,0.53,50,292.1,3.8
17.15173,98.46659,318.4,0.6,0.53,50,292.1,3.9
18.988,98.225,318.4,1.1,1.1,46,299.3,11.5
18.94834,98.20834,318.6,0.33,0.55,50,291.1,1.4
18.1033,98.08688,318.7,0.5,0.41,50,292,2.5
15.28104,98.61654,318.7,0.39,0.44,50,294.1,1.7
14.22073,100.58397,318.8,0.55,0.51,50,292.2,3.1
14.70613,98.42888,318.8,0.39,0.44,50,293.1,1.5
15.15274,98.68649,318.9,0.55,0.51,50,290,1.7
19.534,98.485,318.9,1.1,1,39,306,7.4
19.45135,101.05836,319,0.44,0.46,50,290,2
15.73472,99.1888,319,0.42,0.45,50,292.3,2.3
18.95365,98.20709,319.2,0.33,0.55,50,290,1.5
18.95646,98.20775,319.2,0.33,0.55,50,290.4,1.1
18.95526,98.2069,319.2,0.5,0.41,50,290.7,2.8
16.11766,101.47605,319.2,0.56,0.43,50,291.1,2.9
17.367,98.203,319.2,2.7,1.6,66,293.5,47.4
15.123,98.669,319.2,1.2,1.1,55,298.3,13.4
19.412,101.042,319.2,1,1,36,300.3,8.4
19.51,99.296,319.2,1,1,48,302.1,10
19.288,98.093,319.3,1.1,1.1,54,302.3,10.1
19.76257,99.37517,319.4,0.56,0.43,50,290.8,1.9
18.17327,98.51817,319.4,0.61,0.54,50,293.6,1.8
18.17327,98.51817,319.4,0.61,0.54,50,293.6,1.9
14.62904,101.10017,319.4,0.57,0.43,50,294.1,3.6
14.62904,101.10018,319.4,0.57,0.43,50,294.1,3.6
17.93,98.078,319.4,1.2,1.1,19,300.9,8.5
17.74831,97.88496,319.5,0.5,0.41,50,294.9,2.8
18.915,98.415,319.5,1.1,1,38,301,9.3
18.17393,98.51831,319.6,0.61,0.54,50,293.9,2.2
19.27,97.908,319.6,3.1,1.7,65,300.4,43.2
19.45352,101.05721,319.7,0.47,0.48,50,289.7,2.7
15.121,98.676,319.7,1.2,1.1,22,297.9,13.1
16.01883,98.99389,319.8,0.54,0.5,50,288.4,3.2
18.95111,98.20942,319.8,0.33,0.55,50,291.4,1.8
15.18817,98.6182,319.9,0.4,0.44,50,293.7,2.4
19.043,98.36,319.9,1.1,1.1,51,306.2,9.9
15.64551,98.68307,320,0.39,0.44,50,294.3,3
17.403,98.374,320,1.2,1.1,47,300.7,12
19.011,100.421,320,1,1,61,302.9,9.7
15.73059,99.1881,320.1,0.42,0.45,50,291.6,2.3
15.119,98.665,320.1,1.2,1.1,31,299.5,13.5
19.5644,101.07286,320.2,0.47,0.48,50,290.9,1.9
18.58318,98.52985,320.2,0.62,0.54,50,291.6,3.9
17.58491,98.1817,320.2,0.63,0.54,50,293.6,5.9
17.58491,98.1817,320.2,0.63,0.54,50,293.6,6
17.65619,99.99834,320.3,0.48,0.48,50,293,4.5
17.65619,99.99834,320.3,0.48,0.48,50,293,4.6
15.373,98.899,320.3,1.1,1.1,62,301.3,12.7
14.882,100.1,320.5,1.8,1.3,52,293.9,11.2
15.81735,98.59697,320.5,0.39,0.44,50,294.2,1.6
16.441,98.933,320.5,1.1,1.1,51,301.1,13.3
15.64723,98.68382,320.6,0.39,0.44,50,293.9,2
19.228,98.648,320.6,1.1,1,35,296,12.3
18.893,98.15,320.6,1.1,1.1,62,300.1,16.6
15.272,98.524,320.6,1.2,1.1,57,300.7,13.5
14.38906,98.5653,320.7,0.4,0.45,50,292.6,2.9
15.63119,98.77055,320.9,0.4,0.44,50,290.4,1.8
15.59,98.851,320.9,1.1,1.1,67,303.5,13.2
17.74756,97.8948,321,0.33,0.55,50,294.4,1.2
17.75032,97.88783,321.1,0.5,0.41,50,295.8,1.5
17.932,98.09,321.1,1.2,1.1,41,298.3,10.9
19.47983,101.06094,321.2,0.47,0.48,50,289.4,8.7
19.56294,101.07372,321.2,0.47,0.48,50,291.2,3.1
17.6606,99.99924,321.2,0.48,0.48,50,293.6,4.3
15.28132,98.47851,321.2,0.39,0.44,50,293.9,2.4
19.27,97.902,321.2,3.1,1.7,67,300,50
17.92748,98.06404,321.3,0.5,0.41,50,294.7,2.1
18.799,100.867,321.3,1,1,55,299.4,7
19.798,100.39,321.4,2,1.4,71,299.6,32.1
19.329,98.644,321.4,1.1,1,52,304,11.1
19.338,98.643,321.4,1.1,1,45,304.5,10.7
17.87,98.404,321.4,1.1,1.1,55,305.6,7.3
17.92829,98.0594,321.5,0.5,0.41,50,293.7,2.7
18.122,97.998,321.6,1.2,1.1,39,306.8,9.1
14.02953,99.17032,321.7,0.45,0.47,50,292.3,3.3
17.401,98.363,321.7,1.2,1.1,58,302.2,14.3
17.86,100.171,321.8,1,1,69,294.7,13.3
18.578,98.212,321.8,1.1,1.1,52,302.4,13
15.67,98.559,321.8,1.2,1.1,49,305.7,12
17.37075,98.17319,321.9,0.52,0.41,50,294.5,3
15.72991,99.19185,322,0.42,0.45,50,291.3,1.9
19.274,101.11,322.1,1,1,26,303.7,12.8
15.27477,98.60549,322.2,0.39,0.44,50,293.1,3.5
17.62541,98.2312,322.3,0.52,0.41,50,291.9,2.2
15.095,103.596,322.4,1.1,1,38,287.9,9.2
18.893,98.462,322.4,1.1,1,22,304.1,12.3
13.78159,101.99245,322.6,0.49,0.41,50,290.9,2.6
13.78159,101.99245,322.6,0.49,0.41,50,290.9,2.7
19.662,98.718,322.6,1.1,1,50,307.3,11.1
19.495,98.053,322.8,1.1,1.1,62,310.2,11.5
17.36966,98.19775,322.9,0.63,0.54,50,293.3,3
17.37035,98.17586,322.9,0.52,0.41,50,294.7,2.5
17.92,98.08,322.9,1.2,1.1,44,299.7,13.4
19.05564,98.62574,323,0.52,0.41,50,290.6,1.6
17.487,99.888,323,1,1,65,291.8,6.6
17.36966,98.19775,323,0.63,0.54,50,293.3,3
18.10549,98.09612,323.1,0.5,0.41,50,294.2,5.8
17.27553,98.46602,323.2,0.54,0.42,50,292.7,2.4
17.5702,98.17666,323.2,0.63,0.54,50,293.5,4.6
17.649,99.614,323.3,1,1,58,301.2,9.2
19.45434,101.05312,323.4,0.47,0.48,50,290.1,2.7
19.19974,98.62732,323.5,0.52,0.41,50,293.8,4
19.48514,101.05685,323.6,0.47,0.48,50,289.4,4.4
15.63002,98.77023,323.6,0.4,0.44,50,291.5,2.1
16.90349,99.47302,323.6,0.42,0.45,50,292.8,1.6
18.745,98.037,323.6,1.2,1.1,68,299.6,15.6
15.23,105.309,323.6,1,1,52,300.8,6.7
19.45222,101.05888,323.7,0.48,0.48,50,289.1,1.9
17.74755,97.88931,323.7,0.5,0.41,50,296,4.1
18.394,100.677,323.7,1,1,52,300.1,8.1
15.591,98.862,323.7,1.1,1.1,72,302.3,15.9
18.913,98.405,323.7,1.1,1.1,60,302.5,13.5
14.955,98.258,323.7,1.3,1.1,72,304.2,19.8
17.628,98.102,323.7,1.2,1.1,64,306.3,12
19.259,101.073,323.8,1,1,49,301.2,12.3
18.112,98,323.8,1.2,1.1,65,305.3,13.2
17.57634,98.17839,323.9,0.52,0.41,50,293.8,2.3
15.15863,98.64408,323.9,0.4,0.44,50,294.5,2.1
19.195,98.621,323.9,1.1,1,50,299.5,16.6
19.48141,101.06019,324.1,0.44,0.46,50,290.4,1.8
15.346,103.593,324.1,1.1,1,44,294.8,6.5
14.718,99.333,324.2,2.1,1.4,32,303.1,23.2
17.27076,98.47045,324.3,0.54,0.42,50,293.5,4
15.875,99.335,324.4,2.1,1.4,36,301.1,27.5
14.83,98.706,324.5,1.2,1.1,71,302.9,18.4
15.30899,98.99283,324.6,0.42,0.45,50,292.3,2.8
19.77,100.059,324.6,1,1,47,301.8,10.8
17.57894,98.18026,324.7,0.63,0.54,50,294,3.6
16.338,104.84,324.7,1,1,64,302.3,8.1
17.66,99.622,324.8,1,1,47,302.7,10.1
18.95246,98.41653,324.9,0.51,0.41,50,291.8,2.5
13.605,100.799,324.9,1,1,59,301.5,8.5
18.664,98.116,325,1.1,1.1,71,301,19.8
19.19592,98.62694,325.1,0.52,0.41,50,292.1,2.3
19.85782,100.35342,325.2,0.49,0.49,50,281.1,3.1
17.781,97.989,325.2,1.2,1.1,54,305.6,13.5
19.71166,99.03165,325.3,0.53,0.42,50,291.3,2.1
19.197,98.631,325.4,1.1,1,64,299,17.4
19.769,100.05,325.4,1,1,55,301.2,12.1
17.754,98.322,325.4,1.2,1.1,70,302.7,16.6
15.146,98.675,325.5,2.3,1.5,73,296,65.2
17.051,100.115,325.5,1,1,35,302.9,7.3
8.595,99.369,325.6,1.3,1.1,76,294.4,19.6
19.383,99.002,325.6,1,1,60,310.9,7.4
19.381,98.992,325.7,1,1,69,311.4,8.8
15.689,104.093,325.8,1.1,1,23,301.9,8.5
19.278,98.095,325.9,1.1,1.1,72,301.8,17.7
17.57505,98.17879,326,0.63,0.54,50,294,4.6
15.638,100.81,326,1.6,1.3,42,298.7,22
17.785,97.993,326.2,1.2,1.1,71,307.2,16.8
15.637,100.819,326.3,1.6,1.3,24,301,22.3
18.65089,98.47017,326.4,0.52,0.41,50,288.9,3.1
18.469,99.482,326.4,1,1,69,308,9.5
15.38,103.942,326.5,1.1,1,49,296.2,9.8
18.095,98.082,326.5,1.2,1.1,71,302.8,18.1
17.384,104.219,326.5,1.1,1,44,304.2,9.7
19.24,97.884,326.6,1.2,1.1,71,311,13.4
16.954,99.895,326.7,1,1,75,302.7,9.6
15.887,103.529,326.9,1.1,1.1,55,298.8,7.6
15.5486,98.69351,327,0.39,0.44,50,294.6,3.5
18.899,98.44,327.1,1.1,1,59,301.6,17
19.135,99.5,327.1,1,1,49,310.6,10.8
16.955,99.904,327.2,1,1,75,302.7,10.1
17.57405,98.17827,327.3,0.63,0.54,50,294.1,3.6
15.314,104.271,327.3,1,1,68,299.4,11
14.716,99.351,327.4,2,1.4,71,303.8,31.7
15.1153,98.67669,327.5,0.4,0.44,50,292.5,3.2
16.11,104.631,327.6,1,1,62,298.4,12.5
16.246,100.66,327.7,1,1,55,291.4,13.6
18.51239,98.43656,327.7,0.52,0.41,50,295.3,3.9
14.474,99.80052,327.8,0.48,0.48,50,293.4,3.3
16.037,104.098,327.8,1.1,1,64,302.9,10.2
15.27,103.408,327.9,1.1,1.1,43,298.6,10.8
12.96,101.109,327.9,1,1,32,302.4,11
16.44205,99.01136,328,0.4,0.44,50,291,1.9
17.52194,98.60488,328.2,0.59,0.53,50,294.6,6
17.876,102.868,328.2,1.1,1.1,74,296.5,15.7
19.76,100.051,328.2,1,1,55,301.4,14.9
13.642,100.926,328.2,1,1,72,301.8,11.4
19.564,101.075,328.2,1,1,73,305.6,12.3
18.468,99.473,328.2,1,1,74,307.8,11.1
17.52194,98.60488,328.3,0.59,0.53,50,294.6,6
17.58302,98.1845,328.4,0.52,0.41,50,294,3
14.188,101.062,328.4,1.5,1.2,76,299.4,22.6
15.449,102.395,328.4,1.3,1.1,69,302.5,10.1
15.048,104.134,328.5,1.1,1,73,295.9,14.4
18.8021,100.86212,328.6,0.56,0.69,50,291.9,3.1
19.01,100.412,328.6,1,1,77,304.6,18.9
16.188,104.472,328.7,1,1,64,302.5,11.6
17.008,104.52,328.9,1.3,1.1,62,303.5,12.7
13.564,100.774,329.1,1,1,47,301.1,9.3
15.507,103.943,329.1,1.1,1,66,301.4,9.6
15.405,105.31,329.2,1,1,51,302.8,9.4
13.921,101.976,329.4,1,1,64,302.5,12.9
17.78491,97.95052,329.5,0.5,0.41,50,294.8,2.3
15.156,98.687,329.5,2.3,1.5,74,295.2,82.1
17.528,99.541,329.5,1,1,78,306.9,14
19.43536,99.02324,329.6,0.54,0.42,50,290,4.6
19.35,99.159,329.7,1,1,77,309.9,14.6
18.98405,98.17332,329.8,0.49,0.41,50,289.8,3.6
16.55,100.45,329.8,1.8,1.3,70,300.7,26.1
15.7486,98.6014,329.9,0.39,0.44,50,292.8,2.5
17.36748,98.19291,330,0.39,0.59,50,293.6,2.4
15.50068,98.87022,330,0.41,0.6,50,298.5,1.8
15.50068,98.87022,330,0.41,0.6,50,298.5,1.9
18.73474,97.78032,330,0.45,0.39,20,300.1,2.4
18.679,98.145,330,1.1,1.1,73,303,22.8
17.35741,98.14386,330,0.45,0.39,20,305,27.2
18.46981,99.47698,330.1,0.48,0.65,50,293.8,7.8
15.76833,103.32704,330.1,0.45,0.63,50,294.1,5.6
15.76833,103.32704,330.1,0.45,0.63,50,294.1,5.7
15.73534,100.29655,330.1,0.51,0.66,50,297.3,2.5
19.01069,98.44975,330.1,0.42,0.38,20,301.3,3.2
19.38375,99.00109,330.1,0.46,0.64,20,301.4,3
19.40992,98.33433,330.1,0.42,0.38,50,302.3,2.3
15.45849,103.62714,330.2,0.43,0.62,50,292.3,6.4
15.45849,103.62714,330.2,0.43,0.62,50,292.3,6.5
15.09488,100.55818,330.2,0.52,0.67,50,293.8,4
15.09488,100.55818,330.2,0.52,0.67,50,293.8,4.4
15.73534,100.29655,330.2,0.51,0.66,50,297.3,2.5
19.38375,99.00109,330.2,0.46,0.64,20,301.4,3
17.658,99.613,330.2,1,1,80,303.1,17.4
14.34488,100.65936,330.3,0.52,0.67,50,291,5.7
14.34488,100.65936,330.3,0.52,0.67,50,291,5.8
15.14733,98.68709,330.3,0.39,0.59,50,295.1,7
17.6172,102.92731,330.3,0.41,0.37,50,298.3,2.4
17.93065,98.07616,330.3,0.44,0.39,20,299.9,7.7
18.7388,98.15839,330.3,0.4,0.6,50,302.3,10.4
19.17796,98.10283,330.3,0.43,0.38,20,303.5,4.5
14.714,99.345,330.3,2,1.4,79,303.7,42.2
19.0664,98.66057,330.3,0.41,0.37,50,304.1,2.3
19.73318,98.16494,330.3,0.42,0.38,50,304.8,1.6
18.90273,97.83125,330.3,0.44,0.39,20,304.9,4.6
15.14733,98.68709,330.4,0.39,0.59,50,295.1,7
18.7388,98.15839,330.4,0.4,0.6,50,302.3,10.4
18.47395,99.47972,330.4,0.4,0.37,20,303.6,1.9
15.15583,98.66233,330.5,0.39,0.59,50,295,9.4
17.15123,98.46779,330.5,0.4,0.6,50,297.1,7.8
17.26907,98.4749,330.5,0.4,0.6,50,298.9,7.9
14.83136,98.54923,330.5,0.38,0.59,20,300.6,2.7
16.41401,102.87917,330.5,0.4,0.37,20,301.1,2.1
18.56571,98.20441,330.5,0.4,0.6,50,302.4,2.3
18.56571,98.20441,330.5,0.4,0.6,50,302.4,2.5
17.93415,98.07547,330.5,0.44,0.39,20,303.7,3.5
16.73695,100.34668,330.6,0.53,0.67,50,292,2
18.91106,98.33613,330.6,0.42,0.38,20,299.9,4.1
17.24141,98.48048,330.6,0.4,0.6,20,301,3.7
17.24141,98.48048,330.6,0.4,0.6,20,301,3.8
19.3374,98.64435,330.6,0.44,0.62,20,301.6,6.2
19.3374,98.64435,330.6,0.44,0.62,20,301.6,6.3
19.43595,101.05405,330.6,0.39,0.36,20,304.9,5
19.10856,98.19666,330.7,0.41,0.6,50,297.1,4.6
17.63279,98.82691,330.7,0.43,0.62,50,297.5,2.6
17.63279,98.82691,330.7,0.43,0.62,50,297.5,2.7
17.74737,97.883,330.7,0.37,0.58,50,298.2,1.4
17.74737,97.883,330.7,0.37,0.58,50,298.2,1.5
17.918,98.068,330.7,1.2,1.1,77,302.2,23.8
19.0199,98.63668,330.7,0.41,0.37,50,303,1.6
17.1761,98.83743,330.7,0.42,0.61,50,303.6,2.7
17.1761,98.83743,330.7,0.42,0.61,50,303.6,2.8
18.403,98.209,330.7,1.1,1.1,70,309.4,19.8
18.79976,99.96906,330.8,0.64,0.72,50,284.8,4
19.19644,98.63611,330.8,0.44,0.62,50,296.9,20.8
19.55984,99.27367,330.8,0.48,0.65,50,298.1,3.2
19.55984,99.27367,330.8,0.48,0.65,50,298.1,3.3
16.08257,101.14841,330.8,0.38,0.36,20,301.3,2.5
17.8121,97.80142,330.8,0.37,0.58,20,302.3,3.5
18.32538,97.85154,330.8,0.45,0.39,20,303.9,2.3
14.54649,100.54941,330.8,0.39,0.36,20,304.3,4.5
16.246,104.536,330.8,1.3,1.1,57,304.5,20.6
15.91791,99.1024,330.9,0.41,0.45,50,288.8,2.1
19.00729,98.45045,330.9,0.42,0.38,20,300,3.2
19.0759,98.26653,330.9,0.42,0.38,20,300.6,3.2
14.95975,98.26091,330.9,0.36,0.58,20,301,3.3
14.95975,98.26091,330.9,0.36,0.58,20,301,3.4
19.20598,98.63515,330.9,0.41,0.37,20,302.9,5
18.93886,97.87998,330.9,0.39,0.59,20,304.8,2.7
18.67218,98.05028,330.9,0.39,0.6,20,304.9,4.5
17.37023,98.19794,331,0.63,0.54,50,293.8,4.9
17.37023,98.19794,331,0.63,0.54,50,293.8,5
18.01819,98.18881,331,0.39,0.6,50,299.4,2.6
18.01819,98.18881,331,0.39,0.6,50,299.4,2.7
17.6284,98.08323,331,0.38,0.59,50,299.9,3.1
17.6284,98.08323,331,0.38,0.59,50,299.9,3.2
19.00662,98.44585,331,0.42,0.38,20,300.3,4.1
14.92226,99.27686,331,0.43,0.62,50,300.8,4.5
17.89947,97.75658,331,0.46,0.39,20,301,2.1
17.63038,98.10136,331,0.38,0.59,20,301.1,4.1
16.66023,98.71394,331,0.41,0.61,50,302.2,1.6
17.9134,97.78079,331,0.46,0.39,20,303,5.6
17.63321,98.10015,331,0.44,0.39,20,303.3,4.8
18.08976,98.06998,331,0.44,0.38,20,303.6,2.3
18.9371,97.88121,331,0.44,0.38,20,303.9,3.4
15.92011,99.10644,331.1,0.43,0.62,50,291.6,3.6
18.99568,99.85841,331.1,0.39,0.36,50,300.9,1.8
15.452,103.673,331.1,1.1,1,67,301.5,11.7
18.8943,98.44567,331.1,0.42,0.38,20,303.3,8.7
14.03271,101.82839,331.2,0.61,0.71,50,291.5,1.8
14.03271,101.82839,331.2,0.61,0.71,50,291.5,1.9
15.76803,103.32719,331.2,0.45,0.63,50,294.2,5.3
15.76803,103.32719,331.2,0.45,0.63,50,294.2,5.4
15.30441,100.48472,331.2,0.39,0.36,20,295.2,3.8
19.385,100.5563,331.2,0.38,0.36,50,296.6,3.2
17.62323,98.23689,331.2,0.44,0.38,50,297.8,2.5
11.19093,99.49409,331.2,0.45,0.39,50,299.1,5.9
15.54764,98.68073,331.2,0.4,0.6,50,299.8,2.3
18.51716,98.12595,331.2,0.43,0.38,20,300.6,2.2
19.28871,98.09256,331.2,0.43,0.38,20,302.4,3.4
19.16571,98.53825,331.2,0.41,0.37,50,302.7,2.5
19.22206,98.56817,331.3,0.51,0.41,50,289.4,6.1
17.74683,97.89342,331.3,0.5,0.41,50,296,4.1
18.28826,100.40292,331.3,0.39,0.36,50,300.2,3.4
17.26772,98.46182,331.3,0.4,0.6,50,300.9,5.9
17.26772,98.46182,331.3,0.4,0.6,50,300.9,6
19.76289,100.05055,331.3,0.39,0.36,50,301.1,4.9
15.87629,98.9284,331.3,0.41,0.61,20,301.4,3.4
