latitude,longitude,brightness,scan,track,insert_time,satellite_date,confidence,bright_t31,frp,result
19.82913,99.45498,308.2,0.38,0.36,2:00:00,4/3/2020,nominal,295.6,1.3,NO
19.83085,99.44405,314.7,0.38,0.36,2:00:00,4/3/2020,nominal,295.2,1.2,NO
19.831,99.438,330.4,1.1,1.1,13:35:00,4/3/2020,75,308.4,22.7,YES
19.8314,100.286,310.4,0.39,0.36,2:00:00,4/3/2020,nominal,297.1,1.6,YES
19.8314,100.286,310.4,0.39,0.36,2:00:00,4/3/2020,nominal,297.1,1.7,NO
19.83142,99.44041,311.8,0.38,0.36,2:00:00,4/3/2020,nominal,295,1.2,NO
19.83142,99.44041,311.9,0.38,0.36,2:00:00,4/3/2020,nominal,295,1.2,NO
19.832,99.448,339.2,1.1,1.1,13:35:00,4/3/2020,86,310.5,37.5,YES
19.83242,99.45557,309.9,0.38,0.36,2:00:00,4/3/2020,nominal,295.7,3,NO
19.83256,99.45651,328.6,0.57,0.69,1:06:00,4/3/2020,nominal,293.9,4.3,NO
19.83355,99.44103,318.6,0.6,0.7,2:48:00,4/3/2020,nominal,293.5,2.4,NO
19.83367,99.44352,316.6,0.58,0.69,1:06:00,4/3/2020,nominal,294.2,6,NO
19.83389,99.4569,337.6,0.42,0.45,13:06:00,4/3/2020,nominal,306.2,5.6,NO
19.83389,99.4569,337.6,0.42,0.45,13:06:00,4/3/2020,nominal,306.2,5.7,NO
19.834,99.459,321.6,1.1,1.1,13:35:00,4/3/2020,49,307.2,9,NO
19.83414,99.44465,332.5,0.38,0.36,2:00:00,4/3/2020,nominal,297.9,3,NO
19.83437,99.43855,345.3,0.49,0.49,14:00:00,4/3/2020,nominal,310.8,14.3,YES
19.83495,99.44371,341.9,0.49,0.49,14:00:00,4/3/2020,nominal,308.8,7,NO
19.83496,99.43975,343.7,0.42,0.45,13:06:00,4/3/2020,nominal,305.7,6.1,NO
19.83571,99.45616,339,0.38,0.36,2:00:00,4/3/2020,nominal,298,3,NO
19.83571,99.45616,339.1,0.38,0.36,2:00:00,4/3/2020,nominal,298,3,NO
19.83597,99.4528,341.7,0.5,0.49,14:00:00,4/3/2020,nominal,310.3,11.7,NO
19.83624,99.43935,315.6,0.59,0.7,2:48:00,4/3/2020,nominal,293.9,3.4,NO
19.83629,99.45252,339,0.38,0.36,2:00:00,4/3/2020,nominal,297,3.5,NO
19.83648,99.45728,341.3,0.5,0.49,14:00:00,4/3/2020,nominal,309.6,11.7,NO
19.83686,99.44888,310.1,0.38,0.36,2:00:00,4/3/2020,nominal,295.5,3.5,NO
19.83726,99.4538,305.2,0.6,0.7,2:48:00,4/3/2020,nominal,293.9,3.6,NO
19.83743,99.44524,327.6,0.38,0.36,2:00:00,4/3/2020,nominal,296.1,3,NO
19.83791,99.4556,349.4,0.42,0.45,13:06:00,4/3/2020,nominal,307.8,5.6,NO
19.83791,99.4556,349.4,0.42,0.45,13:06:00,4/3/2020,nominal,307.8,5.7,NO
19.83801,99.44159,330,0.38,0.36,2:00:00,4/3/2020,nominal,297.1,3,NO
19.83801,99.44159,330.1,0.38,0.36,2:00:00,4/3/2020,nominal,297.1,3,NO
19.83829,99.44937,318.3,0.6,0.7,2:48:00,4/3/2020,nominal,294.5,2.4,NO
19.83859,99.43794,314,0.38,0.36,2:00:00,4/3/2020,nominal,295.1,2.8,NO
19.8389,99.43842,367,0.49,0.49,14:00:00,4/3/2020,high,311.7,17.3,YES
19.839,99.458,306.9,1.8,1.3,23:00:00,4/3/2020,62,295.7,14.1,YES
19.83904,99.43867,354.3,0.42,0.45,13:06:00,4/3/2020,nominal,307.6,23.4,YES
19.83904,99.43867,354.3,0.42,0.45,13:06:00,4/3/2020,nominal,307.6,24.1,YES
19.8391,99.45545,323.5,0.57,0.69,1:06:00,4/3/2020,nominal,295.1,4.3,NO
19.83945,99.44436,303.9,0.6,0.7,2:48:00,4/3/2020,nominal,292.8,2.4,NO
19.83948,99.44359,353.5,0.49,0.49,14:00:00,4/3/2020,nominal,319,32.1,NO
19.83958,99.45311,342.9,0.38,0.36,2:00:00,4/3/2020,nominal,298.3,6.1,NO
19.83958,99.45311,343,0.38,0.36,2:00:00,4/3/2020,nominal,298.3,6,NO
19.83969,99.44863,325.4,0.57,0.69,1:06:00,4/3/2020,nominal,295.5,6,NO
19.83972,99.44233,343.6,0.42,0.45,13:06:00,4/3/2020,nominal,313.8,23.4,NO
19.83972,99.44233,343.6,0.42,0.45,13:06:00,4/3/2020,nominal,313.8,24.1,NO
19.83982,99.45235,308.4,0.6,0.7,2:48:00,4/3/2020,nominal,294.3,4.6,NO
19.83984,100.27619,315.3,0.39,0.36,2:00:00,4/3/2020,nominal,298.8,3,YES
19.84,99.436,344.5,1.1,1.1,13:35:00,4/3/2020,90,308.9,48.7,YES
19.84001,99.4483,355.5,0.49,0.49,14:00:00,4/3/2020,nominal,320.4,32.1,NO
19.84016,99.44947,350.9,0.38,0.36,2:00:00,4/3/2020,nominal,300.4,6,NO
19.84016,99.44947,350.9,0.38,0.36,2:00:00,4/3/2020,nominal,300.4,6.1,NO
19.84042,99.4461,349,0.42,0.45,13:06:00,4/3/2020,nominal,310.8,51.3,NO
19.84042,99.4461,349,0.42,0.45,13:06:00,4/3/2020,nominal,310.8,52.7,NO
19.8405,99.45267,367,0.5,0.49,14:00:00,4/3/2020,high,315.3,17,NO
19.84059,99.43824,316,0.58,0.69,1:06:00,4/3/2020,nominal,294.2,4.1,NO
19.84073,99.44582,307,0.38,0.36,2:00:00,4/3/2020,nominal,294,1.1,NO
19.84089,99.44781,317.5,0.59,0.7,2:48:00,4/3/2020,nominal,293.5,3.4,NO
19.84093,99.43797,303.5,0.59,0.7,2:48:00,4/3/2020,nominal,293.2,2.3,NO
19.84101,99.45722,340.8,0.5,0.49,14:00:00,4/3/2020,nominal,308.5,17,YES
19.84101,100.27534,314.3,0.67,0.74,2:48:00,4/3/2020,nominal,294.5,6.4,YES
19.84119,99.45026,349.3,0.42,0.45,13:06:00,4/3/2020,nominal,321.8,52.7,NO
19.84119,99.45026,349.4,0.42,0.45,13:06:00,4/3/2020,nominal,321.8,51.3,NO
19.84197,99.45444,342.6,0.42,0.45,13:06:00,4/3/2020,nominal,311.2,20,NO
19.84197,99.45444,342.6,0.42,0.45,13:06:00,4/3/2020,nominal,311.2,20.1,NO
19.842,99.446,362.3,1.1,1.1,13:35:00,4/3/2020,100,309.9,98.6,YES
19.84316,100.27682,339.6,0.39,0.36,2:00:00,4/3/2020,nominal,302.6,3.4,YES
19.84375,100.27318,311.1,0.39,0.36,2:00:00,4/3/2020,nominal,298.5,3.4,YES
19.84453,99.44804,349.5,0.49,0.49,14:00:00,4/3/2020,nominal,312.9,32.1,NO
19.84502,99.45242,346.8,0.5,0.49,14:00:00,4/3/2020,nominal,307.7,17,NO
19.84648,100.27743,313.9,0.39,0.36,2:00:00,4/3/2020,nominal,298.8,3.4,YES
19.84648,100.27743,314,0.39,0.36,2:00:00,4/3/2020,nominal,298.8,3.4,YES
19.847,99.423,313.8,1.7,1.3,23:00:00,4/3/2020,87,295.4,23.5,YES
19.849,99.44,315.3,1.8,1.3,23:00:00,4/3/2020,91,294.1,27.1,YES
19.85682,99.64383,317.6,0.38,0.36,2:00:00,4/3/2020,nominal,298,2,NO
19.8574,99.64017,311,0.38,0.36,2:00:00,4/3/2020,nominal,297.9,2,NO
19.85756,99.64583,321.5,0.56,0.69,1:06:00,4/3/2020,nominal,294.5,5.4,NO
19.85797,99.64087,317.4,0.56,0.69,1:06:00,4/3/2020,nominal,295.2,4.2,NO
19.85868,100.32863,313,0.39,0.36,2:00:00,4/3/2020,nominal,295.4,2,NO
19.85868,100.32863,313,0.39,0.36,2:00:00,4/3/2020,nominal,295.5,1.9,NO
19.86012,99.64442,338.6,0.38,0.36,2:00:00,4/3/2020,nominal,300.3,2,NO
19.86021,100.46629,308.7,0.39,0.36,2:00:00,4/3/2020,nominal,292.5,0.7,NO
19.86053,99.64594,331,0.4,0.45,13:06:00,4/3/2020,low,304.5,3.8,NO
19.8607,99.64076,311.4,0.38,0.36,2:00:00,4/3/2020,nominal,298.7,2,NO
19.86106,99.64394,338.2,0.56,0.69,1:06:00,4/3/2020,nominal,296.5,4.8,NO
19.8612,99.64955,337.8,0.4,0.45,13:06:00,4/3/2020,nominal,304.7,3.3,NO
19.86148,99.6392,318,0.56,0.69,1:06:00,4/3/2020,nominal,295.8,4.8,NO
19.86175,99.67212,309.4,0.56,0.69,1:06:00,4/3/2020,nominal,293.7,3.5,NO
19.862,99.639,327.1,1.1,1.1,13:35:00,4/3/2020,62,307.7,15,NO
19.8622,99.66681,331.3,0.56,0.69,1:06:00,4/3/2020,nominal,295.6,3.5,NO
19.86265,99.6712,308.6,0.38,0.36,2:00:00,4/3/2020,nominal,293.7,1.9,NO
19.86323,99.66755,346,0.38,0.36,2:00:00,4/3/2020,nominal,300.5,3.8,NO
19.86381,99.66388,322.9,0.38,0.36,2:00:00,4/3/2020,nominal,298,3.8,NO
19.864,99.64135,349.6,0.38,0.36,2:00:00,4/3/2020,nominal,301.5,6.1,NO
19.86431,99.64143,316.9,0.56,0.69,1:06:00,4/3/2020,nominal,295.7,4.2,NO
19.86459,99.64507,340.4,0.4,0.45,13:06:00,4/3/2020,nominal,304.4,3.8,NO
19.86506,99.6704,335.1,0.56,0.68,1:06:00,4/3/2020,nominal,295.6,8.3,NO
19.86516,99.63403,312.3,0.38,0.36,2:00:00,4/3/2020,nominal,297.7,3.2,NO
19.86551,99.66546,319.4,0.56,0.69,1:06:00,4/3/2020,nominal,295.9,7.7,NO
19.86632,99.64217,346.3,0.51,0.49,14:00:00,4/3/2020,nominal,308.5,9.7,NO
19.86798,99.64056,339.1,0.4,0.45,13:06:00,4/3/2020,nominal,303.5,5.4,NO
19.86798,99.64056,339.1,0.4,0.45,13:06:00,4/3/2020,nominal,303.5,5.5,NO
19.86808,99.61566,305.7,0.38,0.36,2:00:00,4/3/2020,nominal,295.3,0.9,NO
19.86827,99.59306,303.8,0.38,0.36,2:00:00,4/3/2020,nominal,293.8,0.7,NO
19.86844,99.66846,306.8,0.56,0.69,1:06:00,4/3/2020,nominal,294.1,3.3,NO
19.86866,99.61197,310.5,0.38,0.36,2:00:00,4/3/2020,nominal,295,0.9,NO
19.86904,99.63097,311.4,0.38,0.36,2:00:00,4/3/2020,nominal,297.6,3.5,NO
19.87079,99.61993,323,0.38,0.36,2:00:00,4/3/2020,nominal,299,3.4,NO
19.87137,99.61625,310.6,0.38,0.36,2:00:00,4/3/2020,nominal,297.2,0.9,NO
19.87185,99.62772,309.9,0.56,0.69,1:06:00,4/3/2020,nominal,295.2,4,NO
19.87196,99.61256,309.8,0.38,0.36,2:00:00,4/3/2020,nominal,295.5,0.9,NO
19.87292,99.62788,335,0.38,0.36,2:00:00,4/3/2020,nominal,298.4,6.1,NO
19.87314,99.61249,314,0.56,0.69,1:06:00,4/3/2020,nominal,293.8,5.8,NO
19.87351,99.62421,320,0.38,0.36,2:00:00,4/3/2020,nominal,298.5,2.9,NO
19.87467,99.61684,310.3,0.38,0.36,2:00:00,4/3/2020,nominal,297,2.4,NO
19.87525,99.61317,331.8,0.38,0.36,2:00:00,4/3/2020,nominal,298.2,2.4,NO
19.87542,99.62641,309.1,0.56,0.69,1:06:00,4/3/2020,nominal,294.2,4.2,NO
19.87584,99.60948,310.5,0.38,0.36,2:00:00,4/3/2020,nominal,294.8,1.1,NO
19.87651,99.61443,310.7,0.56,0.69,1:06:00,4/3/2020,nominal,294.3,5.2,NO
19.87684,99.61073,309.5,0.56,0.69,1:06:00,4/3/2020,nominal,293.3,3.4,NO
19.8769,99.62036,331.1,0.41,0.45,13:06:00,4/3/2020,low,302.7,3.4,NO
19.87715,99.39017,335,0.42,0.45,13:06:00,4/3/2020,nominal,307.7,3.4,NO
19.87715,99.39017,335,0.42,0.45,13:06:00,4/3/2020,nominal,307.7,3.5,NO
19.87816,99.59478,305.8,0.38,0.36,2:00:00,4/3/2020,nominal,293.9,1.3,NO
19.87913,99.61008,310.6,0.38,0.36,2:00:00,4/3/2020,nominal,295.3,1.1,NO
19.88081,99.59746,305.1,0.56,0.69,1:06:00,4/3/2020,nominal,291.2,1.7,NO
19.88088,99.59904,305.1,0.38,0.36,2:00:00,4/3/2020,nominal,293.7,1.1,NO
19.88315,99.75168,339.4,0.52,0.5,14:00:00,4/3/2020,nominal,309.1,3.8,NO
19.88433,99.70679,303.2,0.55,0.68,1:06:00,4/3/2020,nominal,292.4,2,NO
19.885,99.711,318.7,3,1.6,10:25:00,4/3/2020,61,305.1,39,NO
19.886,99.718,317.4,3,1.6,10:25:00,4/3/2020,45,304.9,31.7,NO
19.88743,99.70476,311.1,0.55,0.68,1:06:00,4/3/2020,nominal,293.6,5.1,NO
19.88771,99.70576,331,0.39,0.36,2:00:00,4/3/2020,nominal,296.3,3.7,NO
19.89061,99.70783,311,0.55,0.68,1:06:00,4/3/2020,nominal,294.2,4.1,NO
19.89099,99.64233,316.4,0.38,0.36,2:00:00,4/3/2020,nominal,298.3,1.8,NO
19.89101,99.70634,329.9,0.39,0.36,2:00:00,4/3/2020,nominal,296.7,3.7,NO
19.89105,99.70257,306.8,0.55,0.68,1:06:00,4/3/2020,nominal,293.1,4.1,NO
19.89159,99.70268,315.5,0.39,0.36,2:00:00,4/3/2020,nominal,291.8,1.3,NO
19.89325,99.64133,308.3,0.56,0.69,1:06:00,4/3/2020,nominal,294.5,4.5,NO
19.89369,99.70598,327.9,0.55,0.68,1:06:00,4/3/2020,nominal,295.9,5.1,NO
19.89417,99.70073,330.6,0.55,0.68,1:06:00,4/3/2020,nominal,291.8,7.9,NO
19.89422,99.70714,342.6,0.39,0.36,2:00:00,4/3/2020,nominal,302.4,9.9,NO
19.89422,99.70714,342.7,0.39,0.36,2:00:00,4/3/2020,nominal,302.4,9.9,NO
19.89429,99.6429,317.8,0.38,0.36,2:00:00,4/3/2020,nominal,298.9,1.8,NO
19.89441,99.70554,308.1,0.62,0.71,2:48:00,4/3/2020,nominal,293.6,2.5,NO
19.89445,99.70686,310.7,0.62,0.71,2:48:00,4/3/2020,nominal,294.4,2.7,NO
19.89481,99.70348,313,0.39,0.36,2:00:00,4/3/2020,nominal,293.7,1.5,NO
19.89558,99.64965,306.4,0.56,0.69,1:06:00,4/3/2020,nominal,294.6,1.6,NO
19.896,99.64474,308.8,0.56,0.69,1:06:00,4/3/2020,nominal,295,1.6,NO
19.89626,99.70323,342.1,0.51,0.5,14:00:00,4/3/2020,nominal,310.5,9.2,NO
19.89643,99.65078,315.4,0.38,0.36,2:00:00,4/3/2020,nominal,297.5,2.3,NO
19.89681,99.70812,345.2,0.51,0.5,14:00:00,4/3/2020,nominal,308.1,9.2,NO
19.89684,99.70583,340.6,0.4,0.44,13:06:00,4/3/2020,nominal,306.5,5.6,NO
19.897,99.701,334.7,1.1,1.1,13:35:00,4/3/2020,80,309,27,NO
19.89701,99.64712,335.1,0.38,0.36,2:00:00,4/3/2020,nominal,299.4,2.3,NO
19.8973,99.704,350.4,0.55,0.68,1:06:00,4/3/2020,nominal,295.6,4.1,NO
19.89754,99.70969,347.1,0.4,0.44,13:06:00,4/3/2020,nominal,308.4,5.6,NO
19.89896,99.64873,316.2,0.56,0.69,1:06:00,4/3/2020,nominal,295.8,5.5,NO
19.9003,99.64768,321.7,0.38,0.36,2:00:00,4/3/2020,nominal,297.2,2.3,NO
19.90077,99.70227,344.2,0.51,0.5,14:00:00,4/3/2020,nominal,309,9.2,NO
19.90093,99.70525,338.6,0.4,0.44,13:06:00,4/3/2020,nominal,306.5,5.6,NO
19.90132,99.70715,340.9,0.51,0.5,14:00:00,4/3/2020,nominal,307.1,9.2,NO
19.90217,99.64732,304.7,0.56,0.69,1:06:00,4/3/2020,nominal,293.7,1.6,NO
19.90397,99.70054,324.5,0.55,0.68,1:06:00,4/3/2020,nominal,295.5,5.6,NO
19.90531,99.70155,347.5,0.38,0.36,2:00:00,4/3/2020,nominal,302.7,10,NO
19.912,99.548,321.1,1.1,1.1,13:35:00,4/3/2020,48,307.7,10.4,NO
19.91213,100.16764,317.1,0.39,0.36,2:00:00,4/3/2020,nominal,295.4,2.2,NO
19.91291,100.16504,305.9,0.52,0.67,1:06:00,4/3/2020,nominal,293.9,1.3,NO
19.91334,100.16031,304.8,0.52,0.67,1:06:00,4/3/2020,nominal,294.4,1.3,NO
19.91467,99.64294,323.1,0.38,0.36,2:00:00,4/3/2020,nominal,296.1,2.1,NO
19.91467,99.64294,323.2,0.38,0.36,2:00:00,4/3/2020,nominal,296.1,2.1,NO
19.91525,99.63932,310.1,0.38,0.36,2:00:00,4/3/2020,nominal,296.1,2.2,NO
19.91537,99.54871,338.2,0.5,0.49,14:00:00,4/3/2020,low,308.2,9.5,NO
19.91568,100.16613,303.8,0.66,0.73,2:48:00,4/3/2020,nominal,293.8,1.4,NO
19.9169,99.54562,338.9,0.41,0.45,13:06:00,4/3/2020,nominal,304.4,5.4,NO
19.91696,99.63766,305.3,0.61,0.71,2:48:00,4/3/2020,nominal,293.9,1.8,NO
19.91744,99.63914,306.1,0.61,0.71,2:48:00,4/3/2020,nominal,294.5,1.7,NO
19.91767,99.54968,340.2,0.41,0.45,13:06:00,4/3/2020,nominal,308.3,5.4,NO
19.91813,99.55722,308.6,0.38,0.36,2:00:00,4/3/2020,nominal,291.3,1.2,NO
19.91843,99.63132,307.8,0.61,0.71,2:48:00,4/3/2020,nominal,293.3,1.6,NO
19.91854,99.63992,312.7,0.38,0.36,2:00:00,4/3/2020,nominal,296.4,2.9,NO
19.91877,99.63357,313.5,0.61,0.71,2:48:00,4/3/2020,nominal,293.3,1.7,NO
19.91912,99.63628,339.8,0.38,0.36,2:00:00,4/3/2020,nominal,296.3,2.9,NO
19.91912,99.63628,339.9,0.38,0.36,2:00:00,4/3/2020,nominal,296.3,2.9,NO
19.91926,99.54279,336.1,0.5,0.49,14:00:00,4/3/2020,nominal,305.4,3.4,NO
19.91928,99.54994,303.9,0.38,0.36,2:00:00,4/3/2020,nominal,292.9,3.7,NO
19.91986,99.5463,343.7,0.38,0.36,2:00:00,4/3/2020,nominal,296.9,3.7,NO
19.91986,99.5463,343.8,0.38,0.36,2:00:00,4/3/2020,nominal,296.9,3.7,NO
19.921,99.547,321,1.1,1.1,13:35:00,4/3/2020,53,306.9,10.4,NO
19.921,99.729,319,1.1,1,13:35:00,4/3/2020,14,306.9,5.8,NO
19.92142,99.55782,320.9,0.38,0.36,2:00:00,4/3/2020,nominal,296.1,1.2,NO
19.92198,99.55824,321.4,0.6,0.71,2:48:00,4/3/2020,nominal,293.2,3.7,NO
19.922,99.55418,308.1,0.38,0.36,2:00:00,4/3/2020,nominal,295,1.2,NO
19.92258,99.55053,348.8,0.38,0.36,2:00:00,4/3/2020,nominal,301.5,3.7,NO
19.92295,99.55992,317.2,0.6,0.71,2:48:00,4/3/2020,nominal,293.9,1.9,NO
19.92315,99.5519,311.6,0.57,0.69,1:06:00,4/3/2020,nominal,294.2,2.5,NO
19.92316,99.54688,309,0.38,0.36,2:00:00,4/3/2020,nominal,295.1,3.7,NO
19.92359,99.54685,310.2,0.57,0.69,1:06:00,4/3/2020,nominal,293.8,3.4,NO
19.92439,99.54788,306.4,0.6,0.71,2:48:00,4/3/2020,nominal,292.4,1.5,NO
19.92461,99.72124,307.7,0.62,0.71,2:48:00,4/3/2020,nominal,291.6,2.1,NO
19.92463,99.72234,312.5,0.62,0.71,2:48:00,4/3/2020,nominal,291.6,2.2,NO
19.92472,99.55842,310.1,0.38,0.36,2:00:00,4/3/2020,nominal,296.3,1,NO
19.9249,99.72768,311.7,0.39,0.36,2:00:00,4/3/2020,nominal,295.5,6.4,NO
19.92529,99.55011,305.4,0.6,0.71,2:48:00,4/3/2020,nominal,292.5,3.2,NO
19.92529,99.55477,306.5,0.38,0.36,2:00:00,4/3/2020,nominal,296.5,1,NO
19.92548,99.72404,349.9,0.39,0.36,2:00:00,4/3/2020,nominal,298.6,6.9,NO
19.92587,99.55112,331.7,0.38,0.36,2:00:00,4/3/2020,nominal,296.2,2.4,NO
19.92587,99.55112,331.7,0.38,0.36,2:00:00,4/3/2020,nominal,296.3,2.4,NO
19.92655,99.73074,341.1,0.4,0.44,13:06:00,4/3/2020,nominal,306.8,6.2,NO
19.92704,99.54382,316.1,0.38,0.36,2:00:00,4/3/2020,nominal,295.6,2.2,NO
19.92712,99.72716,317.6,0.55,0.68,1:06:00,4/3/2020,nominal,295,3.7,NO
19.92743,99.56266,314.7,0.38,0.36,2:00:00,4/3/2020,nominal,295.2,1.6,NO
19.92763,99.72131,310.9,0.55,0.68,1:06:00,4/3/2020,nominal,292.7,4.3,NO
19.9282,99.72827,353.4,0.39,0.36,2:00:00,4/3/2020,nominal,303.1,6.4,NO
19.92866,99.56253,314.7,0.57,0.69,1:06:00,4/3/2020,nominal,293.8,3,NO
19.92878,99.72462,314.3,0.39,0.36,2:00:00,4/3/2020,nominal,298.3,6.9,NO
19.92904,100.456,305.1,0.39,0.36,1:54:00,4/3/2020,nominal,294.5,0.7,NO
19.9297,99.72949,309.6,0.62,0.71,2:48:00,4/3/2020,nominal,294.3,3.5,NO
19.92975,99.54806,314.6,0.38,0.36,2:00:00,4/3/2020,nominal,297.2,2.4,NO
19.9299,99.55889,311.9,0.6,0.71,2:48:00,4/3/2020,nominal,293.4,2,NO
19.93026,99.59766,347.8,0.51,0.49,14:00:00,4/3/2020,nominal,309,7.9,NO
19.93042,99.54213,305.9,0.57,0.69,1:06:00,4/3/2020,nominal,293.4,2.6,NO
19.93073,99.56326,331.4,0.38,0.36,2:00:00,4/3/2020,nominal,296.5,2.8,NO
19.93073,99.56326,331.4,0.38,0.36,2:00:00,4/3/2020,nominal,296.5,2.9,NO
19.9313,99.55962,319.1,0.38,0.36,2:00:00,4/3/2020,nominal,296.1,2.2,NO
19.93149,99.59555,347.9,0.51,0.49,14:00:00,4/3/2020,nominal,308.8,8,NO
19.9315,99.72888,332.5,0.39,0.36,2:00:00,4/3/2020,nominal,299,1.8,NO
19.9315,99.72888,332.6,0.39,0.36,2:00:00,4/3/2020,nominal,299,1.8,NO
19.9335,99.72693,321.3,0.55,0.68,1:06:00,4/3/2020,nominal,295,3.7,NO
19.93422,99.73314,303.7,0.39,0.36,2:00:00,4/3/2020,nominal,293.6,1.8,NO
19.9348,99.72949,320.1,0.39,0.36,2:00:00,4/3/2020,nominal,295.5,1.8,NO
19.94055,100.17573,313,0.39,0.36,1:54:00,4/3/2020,nominal,296.8,2.3,NO
19.94117,100.17197,323.9,0.39,0.36,1:54:00,4/3/2020,nominal,296.5,2.6,NO
19.94282,100.17596,309.7,0.52,0.67,1:06:00,4/3/2020,nominal,295.3,5.7,NO
19.94296,100.17519,337.2,0.52,0.67,1:06:00,4/3/2020,nominal,296.2,8.9,NO
19.94316,100.17215,348.7,0.52,0.67,1:06:00,4/3/2020,nominal,295.4,5.7,NO
19.94332,100.17134,326.8,0.52,0.67,1:06:00,4/3/2020,nominal,294.4,7.6,NO
19.94448,100.17257,328.6,0.39,0.36,1:54:00,4/3/2020,nominal,299.1,2.6,NO
19.94688,100.45179,308.1,0.39,0.36,1:54:00,4/3/2020,nominal,295.4,1.8,NO
19.94898,100.45292,305.9,0.5,0.65,1:06:00,4/3/2020,nominal,293.8,1.7,NO
19.95286,99.74404,310.4,0.39,0.36,2:00:00,4/3/2020,nominal,292.9,1,NO
19.95617,99.74463,304.3,0.39,0.36,2:00:00,4/3/2020,nominal,293.2,0.9,NO
19.95617,99.74463,304.3,0.39,0.36,2:00:00,4/3/2020,nominal,293.2,1,NO
19.95642,99.74278,332.1,0.52,0.5,14:00:00,4/3/2020,nominal,305.5,2.9,NO
19.95744,99.73928,334.5,0.4,0.44,13:06:00,4/3/2020,nominal,305.9,2.3,NO
19.95813,99.74299,331.4,0.4,0.44,13:06:00,4/3/2020,nominal,306.1,2.3,NO
19.96099,99.74216,330.9,0.52,0.5,14:00:00,4/3/2020,nominal,305.7,2.9,NO
19.96797,100.4453,309.9,0.5,0.65,1:06:00,4/3/2020,nominal,294.3,2.6,NO
19.96807,100.44804,311.6,0.39,0.36,1:54:00,4/3/2020,nominal,297.2,2.1,NO
19.9702,100.05595,317.3,0.39,0.36,1:54:00,4/3/2020,nominal,298,2.9,NO
19.97021,100.05595,317.3,0.39,0.36,1:54:00,4/3/2020,nominal,298,2.9,NO
19.97351,100.05656,319.7,0.39,0.36,1:54:00,4/3/2020,nominal,297.6,2.6,NO
19.97425,99.44593,345.3,0.5,0.49,14:00:00,4/3/2020,nominal,308.4,5.2,NO
19.975,99.553,325.6,1.1,1.1,13:35:00,4/3/2020,65,308.2,13.5,NO
19.97577,100.1059,306.8,0.39,0.36,1:54:00,4/3/2020,nominal,295.8,1.5,NO
19.977,99.563,330.6,1.1,1.1,13:35:00,4/3/2020,77,307.2,20.6,NO
19.97755,99.55561,335.5,0.5,0.49,14:00:00,4/3/2020,low,309.4,5.8,NO
19.97848,100.11021,312,0.39,0.36,1:54:00,4/3/2020,nominal,296.2,1.4,NO
19.97908,100.10654,315.4,0.39,0.36,1:54:00,4/3/2020,nominal,296.9,1.4,NO
19.9793,99.5623,340.3,0.41,0.45,13:06:00,4/3/2020,nominal,304.6,4.5,NO
19.97975,99.65724,332.4,0.51,0.49,14:00:00,4/3/2020,low,307,5.5,NO
19.98051,99.55742,305.3,0.57,0.69,1:06:00,4/3/2020,nominal,295,3.1,NO
19.98095,99.5526,318.7,0.57,0.69,1:06:00,4/3/2020,nominal,294.8,3.1,NO
19.9825,99.55752,336,0.38,0.36,2:00:00,4/3/2020,nominal,300.3,4.5,NO
19.9825,99.55752,336.1,0.38,0.36,2:00:00,4/3/2020,nominal,300.3,4.5,NO
19.98306,99.55242,331,0.57,0.69,1:06:00,4/3/2020,nominal,295.2,7,NO
19.98382,99.65536,344.7,0.4,0.44,13:06:00,4/3/2020,nominal,306.4,6.8,NO
19.9845,99.55499,323.2,0.6,0.71,2:48:00,4/3/2020,nominal,294.3,8.2,NO
19.985,99.574,304.4,2.9,1.6,2:40:00,4/3/2020,60,294.4,25.3,NO
19.985,100.102,308.8,2,1.4,23:00:00,4/3/2020,54,298.2,17,NO
19.98522,99.56178,311.7,0.38,0.36,2:00:00,4/3/2020,nominal,297.5,6.9,NO
19.98522,99.56178,311.7,0.38,0.36,2:00:00,4/3/2020,nominal,297.5,7.2,NO
19.98549,99.66702,311.1,0.38,0.36,2:00:00,4/3/2020,nominal,297.5,2.3,NO
19.98549,99.66702,311.1,0.38,0.36,2:00:00,4/3/2020,nominal,297.5,2.4,NO
19.98579,99.55812,347.2,0.38,0.36,2:00:00,4/3/2020,nominal,302.9,6.9,NO
19.98579,99.55812,347.2,0.38,0.36,2:00:00,4/3/2020,nominal,302.9,7.2,NO
19.986,99.561,332.5,1.1,1.1,13:35:00,4/3/2020,80,309,23.1,NO
19.98665,99.65974,305.2,0.38,0.36,2:00:00,4/3/2020,nominal,295.1,0.7,NO
19.987,100.121,307.3,2,1.4,23:00:00,4/3/2020,43,296.9,13.9,NO
19.98705,99.55623,323.2,0.57,0.69,1:06:00,4/3/2020,nominal,296.1,3.1,NO
19.98722,99.65611,305.6,0.38,0.36,2:00:00,4/3/2020,nominal,293.9,0.7,NO
19.98787,99.56572,343.8,0.51,0.49,14:00:00,4/3/2020,nominal,310.6,8.7,NO
19.98808,99.56404,345.4,0.41,0.45,13:06:00,4/3/2020,nominal,307.3,7,NO
19.98879,99.66759,329.6,0.38,0.36,2:00:00,4/3/2020,nominal,298.7,2.8,NO
19.98909,99.55872,331.8,0.38,0.36,2:00:00,4/3/2020,nominal,296.1,6.9,NO
